grid_id,total_trips,sum_of_passengers,sum_of_costs,sum_of_tips,count_of_payment_by_card,count_of_payment_by_cash,sum_of_duration_in_seconds,grid_index
EA-104,7,13,266.15,20.55,4,2,1797,3409
EB-104,18,25,853.14,25.2,7,7,17396,3410
EC-104,15,15,274.5,15,1,13,4724,3411
ED-104,3,3,208.65,7,2,1,1812,3412
EE-104,16,27,616.16,50.84,8,8,13305,3413
EF-104,7,11,286.6,87,1,4,6170,3414
EG-104,5,5,478.26,14.26,2,2,5459,3415
EH-104,2,3,190.36,5.26,1,1,3511,3416
EI-104,11,17,606.97,44.92,4,7,11374,3417
EJ-104,2,3,320.6,0,2,0,3627,3418
EK-104,7,14,412.07,15.96,2,2,5431,3419
EL-104,7,7,611.81,26.21,3,3,8488,3420
EO-104,1,1,127.8,10,1,0,50,3423
EP-104,1,1,90.3,5,1,0,22,3424
EQ-104,1,2,14.55,2.25,1,0,789,3425
ER-104,3,4,254.86,34.46,1,2,3744,3426
ES-104,1,1,4.8,0,0,0,129,3427
ET-104,1,3,45.3,0,1,0,61,3428
EV-104,1,1,136.29,31.45,1,0,5879,3430
FA-104,1,2,120.3,0,1,0,146,3435
FB-104,5,8,478.09,43.55,4,0,145,3436
FC-104,1,1,86.75,14.45,1,0,35,3437
FD-104,4,5,112.2,0,0,1,105,3438
FK-104,1,1,175.84,0,1,0,32,3445
FO-104,1,1,0.3,0,0,0,73,3449
FS-104,1,1,58.34,0,0,1,2796,3453
FT-104,1,1,257.29,51.45,1,0,32,3454
FV-104,1,1,60.3,0,0,1,2015,3456
FY-104,1,1,50.3,50,1,0,1657,3458
GC-104,1,1,220.3,20,1,0,17,3462
GJ-104,1,1,3.8,0,0,1,112,3468
GO-104,1,1,174.3,0,0,1,111,3471
E-103,1,1,174.35,29.05,1,0,36,3474
F-103,1,1,205.42,10,1,0,18,3475
K-103,1,1,206.6,41.3,1,0,53,3478
L-103,1,1,150.31,0,1,0,224,3479
U-103,2,2,30.12,5.02,2,0,1699,3484
V-103,1,1,10.56,1.76,1,0,604,3485
W-103,2,2,18.43,3.33,2,0,933,3486
Y-103,1,1,0.3,0,0,0,72,3488
AA-103,1,1,135.3,10,1,0,30,3490
AD-103,1,1,80,0,0,1,61,3493
AK-103,2,2,338.6,30,2,0,71,3497
AL-103,6,9,668.3,108,4,2,105,3498
AN-103,2,4,404.73,2.13,1,1,87,3500
AO-103,2,7,279.3,61.7,2,0,9817,3501
AS-103,1,1,110.3,0,0,0,50,3504
AW-103,43,72,4114.43,509.12,29,8,7371,3508
AX-103,21,37,2168.84,189.56,15,4,5678,3509
AY-103,440,596,35848.26,4826.77,316,74,112044,3510
AZ-103,1080,1547,79618.26,9238.59,734,212,407743,3511
BC-103,1,1,3.3,0,0,1,10,3514
BG-103,1,2,36.79,8.49,1,0,2001,3517
BL-103,4,9,269.76,11.56,3,1,8234,3519
BM-103,75,133,1441,119.14,44,29,148311,3520
BN-103,4,4,262.31,33.11,4,0,2261,3521
BO-103,111,173,2078.48,207.01,72,39,110958,3522
BP-103,8,21,332.25,57.68,4,3,6121,3523
BQ-103,3,4,53.22,7.82,1,2,2171,3524
BR-103,19,22,1133.36,94.17,13,6,91988,3525
BT-103,2,7,69.06,13.42,2,0,2800,3527
BU-103,2,3,18.1,1,1,1,937,3528
BV-103,8,14,104.95,9.05,5,3,5438,3529
BW-103,4,9,114.16,15.92,2,2,6181,3530
BZ-103,3,4,65.16,8.26,3,0,2777,3531
CA-103,11,19,191.13,15.79,6,5,10261,3532
CB-103,19,29,279.6,35.4,12,7,15624,3533
CC-103,80,144,1332.17,135.17,48,31,72633,3534
CD-103,5787,10120,105849.71,13302.19,4111,1649,6061770,3535
CE-103,45016,75926,870953.54,109605.79,31515,13361,49357590,3536
CF-103,75340,120823,1322216.9,149503.37,49430,25401,78312363,3537
CG-103,25046,39723,404628.12,46565.96,16246,8611,24348578,3538
CH-103,54187,86767,878320.18,83030.47,31183,22478,50702650,3539
CI-103,15329,25004,242658.88,26609.26,9690,5504,14577832,3540
CJ-103,18507,30382,273772.59,29686.32,11368,7015,16077182,3541
CK-103,5258,8771,81357.79,9221.17,3331,1881,4786959,3542
CL-103,18038,29857,258561.14,25421.01,10377,7489,15934503,3543
CM-103,3081,4985,45955,4429.92,1618,1416,2597919,3544
CN-103,1873,3149,27653.66,2650.42,980,863,2013728,3545
CO-103,1875,2999,29652.73,3056.77,1028,810,2075443,3546
CP-103,1444,2383,24816.88,2732.45,864,532,1286016,3547
CQ-103,897,1491,14927.65,1521.82,510,363,856271,3548
CR-103,2448,4164,39887.73,3590.97,1161,1233,2681265,3549
CS-103,1795,2901,29297.88,2226.62,805,954,1994674,3550
CT-103,437,803,8231.55,767.99,265,163,507220,3551
CU-103,3,5,67.4,1,1,2,4210,3552
CV-103,1,2,80.42,16.08,1,0,3215,3553
CW-103,14,29,283.29,12.21,5,7,13244,3554
CX-103,13,21,347.16,29.68,6,7,15671,3555
CY-103,72,124,1709.75,104.04,33,33,91237,3556
CZ-103,46,74,949.02,98.43,28,18,43781,3557
DA-103,38,47,801.95,53.47,19,19,37293,3558
DB-103,37,72,912.08,62.32,19,18,33089,3559
DC-103,70,117,1530.59,81.77,23,42,58743,3560
DD-103,283,418,6714.25,503.09,103,175,306077,3561
DE-103,45,56,702.28,25.21,15,28,35633,3562
DF-103,97,136,2075,205.35,43,53,90566,3563
DG-103,137,201,2897.77,229.23,51,80,216820,3564
DH-103,227,358,4862.35,367.52,102,119,229691,3565
DI-103,636,3300,12355.64,1397.08,435,198,627060,3566
DJ-103,2182,4050,125763.39,12727.55,1301,838,5012932,3567
DK-103,4743,8349,301444.72,29634.25,2799,1812,12062088,3568
DL-103,53,107,1704.19,163.63,35,16,73480,3569
DM-103,98,150,2034.54,171.1,51,44,98814,3570
DN-103,38,62,991.83,89.35,13,21,43088,3571
DO-103,29,42,649.01,30.27,16,13,30482,3572
DP-103,22,35,586.45,23.77,10,11,106904,3573
DQ-103,21,63,706.54,33.08,6,14,30966,3574
DR-103,21,35,478.67,49.79,13,8,25625,3575
DS-103,13,22,307.92,14.52,8,4,12269,3576
DT-103,6,13,235.95,29.15,3,2,9985,3577
DU-103,7,8,83.61,2.51,2,5,3736,3578
DV-103,21,36,1431.37,324.94,10,10,61239,3579
DW-103,165,361,7450.82,431.08,65,96,361736,3580
DX-103,35,64,1109.23,57.11,15,17,24946,3581
DY-103,61,80,3601.09,326.99,31,22,75630,3582
DZ-103,29,45,1261.4,72.76,10,17,47955,3583
EA-103,9,9,400.25,98.7,3,5,4866,3584
EB-103,4,6,127.24,0,0,4,4965,3585
EC-103,5,6,274.94,13.2,2,3,7974,3586
ED-103,5,10,146.59,1.76,1,4,4446,3587
EE-103,3,7,142.89,12.45,1,2,4361,3588
EF-103,2,2,188.79,29.15,1,1,499,3589
EI-103,2,2,38.1,0,0,2,955,3592
EJ-103,7,14,206.82,32.78,4,2,7073,3593
EK-103,1,1,105.3,20,1,0,69,3594
EL-103,1,1,90.3,0,1,0,366,3595
EM-103,3,4,155.04,1.66,1,2,2222,3596
EN-103,13,23,688.12,57.14,5,8,13018,3597
EO-103,5,5,379.66,44.62,3,2,12711,3598
EP-103,4,6,75.21,0,0,3,3302,3599
EQ-103,2,2,230.6,30,1,0,6160,3600
ER-103,1,1,22.8,0,0,1,151,3601
ES-103,2,3,158.98,9.88,1,1,2032,3602
EU-103,8,9,259.6,6.7,1,4,9913,3604
EV-103,1,1,0.3,0,0,0,36,3605
EX-103,3,3,240.15,0,1,2,1639,3607
EZ-103,3,3,27.4,0,0,2,1291,3609
FC-103,2,2,161.85,26.25,1,1,35,3612
FD-103,3,3,171.4,4,2,0,2008,3613
FF-103,3,3,230.9,15,2,1,170,3615
FJ-103,2,2,249.6,0,0,2,83374,3619
FL-103,1,1,170.3,20,1,0,39,3621
FN-103,3,3,171.91,0.01,1,2,1954,3623
FS-103,3,3,11.4,0,0,1,36,3627
GP-103,2,2,79.14,0,0,2,4617,3647
GS-103,1,1,160.3,10,1,0,28,3649
N-102,1,2,186.3,10,1,0,64,3660
P-102,1,1,150.8,0,0,0,227,3662
T-102,2,2,15.92,1.32,1,1,778,3665
V-102,1,1,26.8,0,0,1,2210,3667
W-102,1,1,90.3,0,1,0,18,3668
Y-102,1,1,26.16,4.36,1,0,1964,3669
Z-102,2,2,13.92,2.32,2,0,386,3670
AD-102,1,1,196.6,39.3,1,0,88,3673
AF-102,1,1,109.3,0,0,1,4381,3675
AG-102,1,1,100.3,0,1,0,26,3676
AH-102,1,2,131.3,0,0,1,1888,3677
AM-102,1,1,168.35,28.05,1,0,16,3681
AR-102,1,1,88.3,0,0,0,18,3686
AT-102,1,1,9.3,1,1,0,495,3688
AW-102,1,1,15.96,2.66,1,0,1040,3691
AX-102,56,69,3884.89,429.2,35,10,7290,3692
AY-102,309,443,19805.66,2747.3,206,68,148454,3693
AZ-102,1421,1943,113503.4,14944.24,993,279,592513,3694
BA-102,6,8,298.75,16.7,2,2,8357,3695
BC-102,4,7,174.79,15.08,1,0,550,3697
BG-102,1,1,13.3,1,1,0,691,3701
BJ-102,7,10,224.16,76.06,3,3,3065,3703
BK-102,11,17,146.6,21.2,2,6,4450,3704
BL-102,14,22,384.8,32.6,8,5,9710,3705
BM-102,30,54,903.99,105.74,21,8,36520,3706
BN-102,3,4,236.19,0,1,1,250,3707
BO-102,12,23,524.62,84.23,9,3,11323,3708
BP-102,10,10,258.41,5.36,3,6,8228,3709
BQ-102,4,4,259.29,15.05,3,1,2823,3710
BR-102,1,1,6.3,0,0,1,317,3711
BS-102,17,22,211.45,26.31,11,6,11457,3712
BT-102,8,14,137.79,15.89,6,1,3952,3713
BU-102,2,2,18.26,1.66,1,1,859,3714
BW-102,1,2,17.16,2.86,1,0,908,3716
BX-102,10,21,189.92,14.88,6,4,9262,3717
CA-102,14,22,221.54,23.8,10,4,12746,3718
CB-102,41,58,799.93,106.59,31,8,44023,3719
CC-102,17,23,386.96,42.82,10,7,20278,3720
CD-102,2955,5278,56870.34,6619.76,2023,918,3263657,3721
CE-102,66694,110841,1271592.72,153993.85,46153,20277,71569559,3722
CF-102,108752,179752,2064885.82,221311.56,67499,40532,121532495,3723
CG-102,78432,125295,1342951.78,140705.22,51135,26730,73830162,3724
CH-102,7625,12446,113308.59,7775.16,3550,3993,6615307,3725
CI-102,23101,38275,352741.82,37858.89,14195,8743,20765242,3726
CJ-102,13893,22789,213035.15,22267.44,8339,5443,13461671,3727
CK-102,9411,15581,138409.42,12987.55,5310,3999,8392224,3728
CL-102,8851,14664,112935.06,9693.74,4282,4469,7805371,3729
CM-102,3277,5433,47739.37,4781.41,1828,1408,3088185,3730
CN-102,3337,5530,49447.9,4285.9,1691,1594,3453470,3731
CO-102,2193,3594,35882.42,3955.89,1203,943,2375304,3732
CP-102,6278,10356,92576.36,9095.78,3437,2754,5972298,3733
CQ-102,4470,7498,68999.61,5822.82,2197,2188,4353186,3734
CR-102,604,980,9654.92,912.03,351,246,601299,3735
CS-102,629,1037,11076.12,1083.92,360,256,718311,3736
CT-102,832,1346,14538.09,1445.05,474,344,836439,3737
CU-102,202,341,4126.04,398.99,121,79,220911,3738
CV-102,60,86,1549.47,144.85,28,31,56511,3739
CW-102,40,146,673.81,79.69,25,13,36528,3740
CX-102,33,37,497.08,54.4,17,15,21548,3741
CY-102,15,32,325.02,29.02,8,7,10768,3742
CZ-102,5,9,239.28,57.16,3,2,8705,3743
DA-102,103,170,2049.38,135.66,42,56,96015,3744
DB-102,96,174,1948.83,136.39,27,68,176805,3745
DC-102,856,1435,17537.24,1104.84,328,516,948683,3746
DD-102,113,196,2236.42,175.99,47,62,195072,3747
DE-102,92,224,1455.25,91.83,37,52,73811,3748
DF-102,129,184,2563.29,87.3,40,84,129504,3749
DG-102,266,409,4878.52,241.79,81,173,193579,3750
DH-102,470,708,8054.33,532.22,205,257,449245,3751
DI-102,100,166,1840.67,60.69,24,69,148042,3752
DJ-102,5517,9208,330989.29,33303.32,3326,2064,13193342,3753
DK-102,2125,3682,133755.78,13437.88,1300,775,5863969,3754
DL-102,101,164,1581.37,122.91,57,42,77501,3755
DM-102,40,57,946.29,55.59,16,21,139300,3756
DN-102,28,56,545.04,22.26,13,14,28546,3757
DO-102,24,60,528.48,62.2,6,18,21507,3758
DP-102,14,18,386.46,24.68,7,6,17695,3759
DQ-102,6,14,128.46,4.16,2,4,7850,3760
DR-102,17,26,537.24,49.02,7,10,27252,3761
DS-102,22,36,536,34.82,6,16,23678,3762
DT-102,11,18,570.4,20.1,5,6,21329,3763
DU-102,13,14,396.59,21.81,5,7,17486,3764
DV-102,43,68,1096.79,104.85,23,18,56364,3765
DW-102,31,38,810.11,46.19,13,18,39969,3766
DX-102,18,31,649.38,34.36,8,9,28569,3767
DY-102,26,31,896.43,21.55,4,20,35493,3768
DZ-102,4,4,81.7,0,0,4,2903,3769
EA-102,14,20,279.02,28.32,9,4,17186,3770
EB-102,2,3,103.4,18.8,1,0,414,3771
EC-102,5,6,75.42,5.42,3,1,3480,3772
ED-102,1,2,107.14,11,1,0,17,3773
EF-102,1,1,3.3,0,0,1,20,3775
EG-102,2,2,88.15,14.05,1,0,39,3776
EI-102,1,2,79.5,0,0,1,2532,3778
EJ-102,2,2,15.1,0,0,1,306,3779
EK-102,2,2,13.6,0,0,2,1157,3780
EL-102,4,7,284.91,23.21,3,1,138,3781
EN-102,23,24,544.01,27.11,14,9,22995,3782
EO-102,3,3,325.9,70,1,2,5142,3783
EU-102,4,9,252.7,0,1,2,4270,3789
EW-102,1,3,25.56,4.26,1,0,2069,3791
EY-102,1,1,155.84,0,1,0,29,3793
FA-102,1,1,68.34,10,1,0,1758,3795
FB-102,1,1,180.3,0,1,0,240,3796
FC-102,1,1,74.3,5,1,0,3092,3797
FH-102,1,1,145.3,0,1,0,17,3802
FM-102,1,1,24.36,4.06,1,0,1128,3807
FS-102,1,1,160.3,32.05,1,0,25,3813
GB-102,1,1,162.35,27.05,1,0,30,3822
GD-102,1,2,159.3,0,0,1,522,3824
GM-102,1,2,100.3,0,0,1,32,3831
GN-102,1,1,179.3,5,1,0,27,3832
L-101,1,1,142.05,15,1,0,62,3843
N-101,1,1,145.3,0,1,0,48,3845
P-101,1,1,120.3,120,1,0,79,3847
S-101,14,15,240.89,18.69,10,4,8418,3850
W-101,2,2,23.1,0,0,2,1744,3854
X-101,2,2,45.84,10.24,2,0,2875,3855
Z-101,1,1,7.56,1.26,1,0,311,3857
AD-101,1,1,140.3,0,1,0,40,3861
AE-101,5,4,521.5,37,3,2,2066,3862
AG-101,2,2,143.97,14.87,2,0,1591,3864
AH-101,1,1,14.3,1,1,0,1084,3865
AK-101,7,7,266.56,26.76,3,4,3784,3868
AL-101,1,1,163.3,0,0,1,4718,3869
AN-101,3,5,125.1,0,0,3,472,3871
AO-101,3,3,31.35,5.95,2,1,1695,3872
AP-101,4,9,444.49,0,2,1,6721,3873
AQ-101,5,5,165.02,34.77,4,1,5977,3874
AR-101,2,3,67.1,0,1,1,457,3875
AX-101,22,27,1659.3,165.91,13,5,6779,3879
AY-101,99,135,7087.47,1017.39,67,19,43320,3880
BB-101,2,2,15.86,1.26,2,0,877,3883
BC-101,4,4,220.29,16.09,1,2,3676,3884
BD-101,2,2,167.99,15.89,2,0,1211,3885
BE-101,1,1,8.16,1.36,1,0,263,3886
BG-101,2,2,103.6,10,1,0,49,3888
BH-101,5,5,345.65,43.65,2,2,6909,3889
BI-101,7,9,184.04,30.94,6,0,7580,3890
BM-101,2,5,225.68,10,1,1,83,3892
BN-101,5,6,108.06,8.06,3,1,10848,3893
BO-101,1,2,55.34,0,1,0,37,3894
BP-101,31,31,556.35,106.05,20,11,26362,3895
BQ-101,34,60,1000.56,158.7,22,11,20728,3896
BR-101,17,30,969.37,107.31,10,6,11129,3897
BS-101,5,8,172.87,22.62,5,0,3756,3898
BT-101,1,2,15.96,2.66,1,0,925,3899
BU-101,5,11,110.4,16.4,3,2,2958,3900
BV-101,8,13,84.73,8.33,4,4,4373,3901
BW-101,6,7,116.16,19.82,5,1,4336,3902
BX-101,15,20,243.74,31.74,13,2,14135,3903
CB-101,63423,110284,1269450.75,111153.6,32531,30565,79253588,3904
CD-101,80,123,1892.62,198.38,49,30,102305,3905
CE-101,29803,50240,571159.33,68473.62,21131,8535,32985389,3906
CF-101,45757,79005,821915.27,88372.15,29415,16046,46386696,3907
CG-101,50707,83343,932143.74,96812.9,32485,17827,50484966,3908
CH-101,1459,2416,21316.32,2080.44,846,599,1204000,3909
CI-101,4646,7474,73799.57,7703.19,2845,1756,4614773,3910
CJ-101,999,1599,16120.05,1822.55,651,343,929592,3911
CK-101,2718,4645,39536.3,3605.14,1327,1352,2471912,3912
CL-101,4164,6887,45708.11,3283.57,1617,2498,3145346,3913
CM-101,3815,6301,57147.6,4821.13,1887,1876,3369074,3914
CN-101,9425,15329,134479,10940.1,4673,4624,8220186,3915
CO-101,16590,27482,241644.94,24489.59,9593,6777,14490823,3916
CP-101,7838,13117,110482.12,12882.12,5147,2625,7167628,3917
CQ-101,5266,8939,78660.19,8730.98,3344,1861,5586541,3918
CR-101,3500,5676,51594.07,5161.3,1879,1569,2893754,3919
CS-101,1642,2629,24474.74,2127.61,861,760,1601308,3920
CT-101,1351,2241,20533.71,1825.32,684,644,1529071,3921
CU-101,241,402,4291.98,317.62,118,117,396733,3922
CV-101,212,342,3587.25,311.46,88,120,349262,3923
CW-101,56,79,1173.57,82.15,18,37,55251,3924
CX-101,75,124,1337.75,100.73,31,43,68027,3925
CY-101,9,12,204.8,13.06,5,3,12047,3926
CZ-101,24,34,532.75,61.97,12,12,21766,3927
DA-101,19,42,669.76,57.82,9,8,30034,3928
DB-101,2,3,107.1,5,1,1,4036,3929
DC-101,283,450,7682.7,470.87,111,164,447103,3930
DD-101,31,41,649.98,53.56,17,13,32080,3931
DE-101,52,82,952.05,32.29,10,41,47393,3932
DF-101,121,223,3553.96,1594.63,43,75,101173,3933
DG-101,283,432,4600.38,501.01,142,139,225885,3934
DH-101,146,207,3072.82,200.01,43,99,112552,3935
DI-101,181,260,3715.4,247.21,67,109,239156,3936
DJ-101,3399,5586,193692.35,19231.95,1974,1346,7409717,3937
DK-101,226,397,4985.97,374.38,87,132,231568,3938
DL-101,59,89,2074.91,196.43,26,31,75883,3939
DM-101,36,60,977.3,97.35,16,20,43114,3940
DN-101,30,46,1111.36,129.24,15,14,41190,3941
DO-101,30,49,646.15,84.03,15,15,27860,3942
DP-101,6,13,145.31,8.93,5,1,7195,3943
DQ-101,5,14,211.03,1.53,2,3,8900,3944
DR-101,64,84,1330.76,129.98,35,27,70557,3945
DS-101,31,43,625.5,23.88,11,18,36276,3946
DT-101,15,22,415.05,39.01,6,8,15177,3947
DU-101,39,57,1033.38,123.14,24,15,54036,3948
DV-101,17,32,681.49,108.23,12,5,32923,3949
DW-101,9,9,405.34,11.56,3,6,13277,3950
DX-101,22,30,1113.44,135.89,12,9,29856,3951
DY-101,32,34,732.37,29.15,17,12,27046,3952
DZ-101,1,1,14.3,0,0,1,447,3953
EA-101,3,3,134.9,0,2,1,4466,3954
EC-101,1,1,65.8,0,0,1,1505,3956
ED-101,5,7,213.88,16.34,3,1,3197,3957
EE-101,2,3,15.1,0,0,2,899,3958
EF-101,1,1,70.3,10,1,0,162,3959
EG-101,1,2,50.8,0,0,1,2378,3960
EH-101,1,2,101.3,0,0,1,8452,3961
EK-101,4,5,374.11,35.66,4,0,133,3964
EL-101,3,4,164.4,10,2,1,126,3965
EO-101,3,4,179.65,15,2,1,684,3968
ES-101,2,2,265.85,34.25,1,1,120,3972
ET-101,2,8,124.64,0,0,2,6701,3973
EV-101,1,1,9.36,1.56,1,0,179,3975
EX-101,2,2,167.6,5,2,0,387,3977
EY-101,1,2,151.55,25.25,1,0,31,3978
FA-101,2,2,145.6,0,1,1,485,3980
FD-101,2,2,251.14,15,2,0,141,3983
FE-101,1,1,0.3,0,0,0,1370,3984
FF-101,2,10,0,0,0,1,14,3985
FI-101,1,1,7.3,0,0,1,314,3988
FJ-101,2,7,160.6,18,1,1,1382,3989
FL-101,1,1,3.8,0,0,0,17,3991
FS-101,1,1,0.3,0,0,0,39,3998
FX-101,1,2,100.3,0,1,0,1654,4003
GB-101,1,1,180.3,5,1,0,31,4004
GN-101,1,1,3.8,0,0,1,25,4009
GQ-101,1,1,98.3,0,0,1,2802,4012
P-100,1,1,95.3,0,0,1,57,4023
T-100,1,1,144.35,24.05,1,0,49,4027
V-100,4,4,45.02,4.32,2,2,3023,4029
Z-100,1,1,11.8,0,0,1,736,4032
AA-100,2,2,19.96,1.86,1,1,904,4033
AB-100,1,1,50.3,0,1,0,41,4034
AG-100,4,4,43.29,6.59,3,1,2552,4038
AK-100,1,1,159.43,12,1,0,55,4041
AN-100,1,1,7.3,0,0,1,176,4044
AO-100,3,3,189.4,0,0,3,2071,4045
AT-100,3,4,278.95,3.05,1,0,126,4050
AV-100,4,4,256.7,0,2,1,457,4052
AW-100,2,4,356.24,202.64,2,0,96,4053
AX-100,4,9,334.73,42.5,4,0,3293,4054
AY-100,100,142,6688.83,1000.5,63,25,121628,4055
AZ-100,62,118,3711.42,366.21,36,19,38258,4056
BA-100,1,5,5.76,0.96,1,0,150,4057
BD-100,38,147,1413.95,152.07,26,12,29752,4060
BF-100,3,3,94.1,5,1,2,4357,4062
BG-100,15,26,242.76,30.85,7,5,6866,4063
BH-100,1,1,19.56,3.26,1,0,1330,4064
BJ-100,1,2,24.12,4.82,1,0,1166,4065
BL-100,2,2,87.06,3.96,2,0,675,4066
BM-100,2,3,202.6,13,2,0,1162,4067
BN-100,9,16,707.46,65.11,5,1,3738,4068
BO-100,8,9,250.55,9.05,3,4,1468,4069
BP-100,6,11,418.42,28.12,4,1,1027,4070
BQ-100,9,11,211.95,23.71,7,1,5681,4071
BR-100,6,12,205.52,4.22,3,3,18446,4072
BS-100,19,31,732.89,51.19,11,8,15794,4073
BT-100,29,41,1407.45,148.08,15,12,110792,4074
BU-100,24,41,326.33,38.59,19,5,17207,4075
BV-100,7,15,274.94,28.3,5,2,89927,4076
BW-100,6,7,74.34,10.54,6,0,3993,4077
BX-100,12,19,148.2,15.1,8,4,8399,4078
CA-100,458,805,10879.75,1123.12,269,183,562271,4079
CB-100,579775,994729,12234542.03,1322558.05,373997,202859,739396117,4080
CC-100,247955,415482,5336469.91,641458.86,178482,68435,307812844,4081
CD-100,34082,62187,645626.54,59184.79,18214,15660,41361192,4082
CE-100,18805,35051,360318.36,33365.73,10262,8396,21591920,4083
CF-100,20263,34908,380595.73,47011.71,15094,5088,21460300,4084
CG-100,14515,24492,255218.74,29572.51,10147,4268,14701606,4085
CH-100,54,94,1203.84,137.02,37,16,59662,4086
CI-100,33,48,560.36,57.46,21,12,29438,4087
CJ-100,1049,1757,13835.6,1084.91,443,584,902492,4088
CK-100,3801,6212,42378.98,2676.39,1342,2412,2998686,4089
CL-100,5660,9379,84564.94,7836.54,3199,2399,5387181,4090
CM-100,4738,7830,69223.26,6144.49,2533,2147,4266134,4091
CN-100,4534,7610,68963.54,6877.98,2674,1799,4516407,4092
CO-100,3872,6444,55741.55,5370.28,2146,1681,3255156,4093
CP-100,12544,21637,186661.97,21239.38,8066,4365,11574344,4094
CQ-100,6240,10517,90875.52,10505.02,3980,2212,5605737,4095
CR-100,2809,4728,42753.3,4356.24,1568,1199,2729153,4096
CS-100,1629,2647,23440.46,2232.61,888,722,1631242,4097
CT-100,441,731,7411.03,787.39,237,196,377862,4098
CU-100,453,766,8074.78,643.18,189,255,674491,4099
CV-100,383,600,6507.5,434.37,135,239,338678,4100
CW-100,168,278,3119.13,317.42,67,100,149105,4101
CX-100,34,54,968.8,118.89,25,9,36508,4102
CY-100,83,144,1389.8,66.86,25,57,69593,4103
CZ-100,64,94,1127.84,96.02,29,34,52093,4104
DA-100,36,60,766.92,81.58,14,20,30789,4105
DB-100,170,277,5503.75,507.07,74,95,182488,4106
DC-100,363,655,8166.29,725.57,148,212,499407,4107
DD-100,1,1,37.84,5,1,0,1177,4108
DE-100,65,100,1240.61,116.5,27,36,66582,4109
DF-100,191,285,3716.76,380.61,100,88,159054,4110
DG-100,450,739,7290.45,528.96,201,243,488998,4111
DH-100,159,291,3147.76,304.37,69,84,131247,4112
DI-100,4002,6783,205534.3,19940.07,2178,1718,7835858,4113
DJ-100,1251,2319,25459.08,1823.25,379,848,1336542,4114
DK-100,494,814,10223.35,750.68,205,278,563541,4115
DL-100,361,589,7824.53,764.42,154,197,361062,4116
DM-100,64,124,1298.82,52.14,19,42,252054,4117
DN-100,72,108,1253.15,53.03,19,48,66050,4118
DO-100,23,46,598.65,79.75,15,8,27745,4119
DP-100,13,14,247.7,8.8,3,10,13192,4120
DQ-100,10,11,253.52,14.52,5,5,12312,4121
DR-100,23,36,559.97,32.03,9,13,30016,4122
DS-100,14,27,406.64,23.96,7,5,20351,4123
DT-100,24,28,741.73,49.99,15,8,39740,4124
DU-100,19,28,603.52,124.74,12,7,20189,4125
DV-100,329,431,6096.09,591.12,184,142,329149,4126
DW-100,8,16,248.57,21.67,4,4,11572,4127
DX-100,25,42,1287.26,136.62,15,8,29499,4128
DY-100,5,5,78.55,3.05,1,4,2642,4129
DZ-100,2,2,39.1,0,0,2,981,4130
EA-100,5,8,150.54,0,1,4,7232,4131
EB-100,2,4,89.6,0,0,2,3032,4132
EC-100,1,4,3.8,0,0,1,1800,4133
ED-100,6,6,246.25,22.45,2,3,4753,4134
EE-100,4,4,150.05,18.85,2,0,129,4135
EF-100,1,2,90.31,0.01,1,0,31,4136
EG-100,2,6,14.1,0,0,2,383,4137
EH-100,1,1,18.3,15,1,0,18,4138
EI-100,2,2,54.06,7.96,1,1,1781,4139
EJ-100,4,10,262.44,40.24,3,1,1860,4140
EK-100,2,3,206.65,10.05,2,0,72,4141
EL-100,5,5,242.04,15,2,3,1509,4142
EM-100,2,3,140.14,13.04,2,0,678,4143
EN-100,49,50,919.02,96.24,29,19,41241,4144
EO-100,37,38,877.95,124.76,30,7,35380,4145
EP-100,6,6,106.13,14.29,4,1,5399,4146
EV-100,1,1,156.3,0,0,1,1863,4152
EX-100,1,4,113.8,0,0,1,274,4154
FC-100,2,2,125.6,0,1,0,331,4159
FE-100,1,3,96.96,16.16,1,0,316,4161
FG-100,19,19,416.36,58.62,14,5,15515,4163
FH-100,1,1,192.35,32.05,1,0,41,4164
FJ-100,1,1,441,88.2,1,0,7,4166
FK-100,25,52,598.04,96.04,21,4,21082,4167
FN-100,17,28,331.79,19.15,8,9,16161,4170
FR-100,2,2,165.1,10,1,1,341,4174
FW-100,2,3,207.1,0,1,1,5957,4179
FY-100,1,1,66,13.2,1,0,2,4181
GC-100,1,2,3.8,0,0,1,41,4184
GE-100,2,2,223.8,16,1,0,36,4186
GH-100,1,1,75.3,0,1,0,23,4187
GJ-100,1,2,174.37,0.07,1,0,23,4189
GM-100,1,1,205.84,0,1,0,51,4192
GO-100,2,2,336.05,18.45,1,0,2895,4194
GQ-100,2,4,298.64,0,0,0,60,4196
GZ-100,1,1,285.36,47.56,1,0,82,4200
R-99,1,1,100.3,0,0,1,480,4209
T-99,4,4,169.42,28.22,3,0,1550,4211
U-99,2,2,179.6,15,1,1,816,4212
X-99,1,1,3.3,0,0,0,3,4215
Y-99,3,3,48.26,4.86,2,1,2967,4216
Z-99,4,4,235.75,40.05,1,3,2957,4217
AA-99,3,3,37.06,3.16,2,1,2449,4218
AD-99,2,2,250.6,0,2,0,135,4220
AE-99,1,1,121.3,0,0,1,111,4221
AG-99,2,2,108.65,18.05,1,1,68,4223
AH-99,1,1,7.3,0,0,0,293,4224
AI-99,1,1,162.35,27.05,1,0,167,4225
